Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
9/5/2016,33,54,54,3.0463
9/5/2016,34,54,54,145.9201
9/5/2016,35,100.85281,100.85281,417.63
9/5/2016,36,169.23051,169.23051,675.5417
9/5/2016,37,168.14594,168.14594,520.8753
9/5/2016,38,112.36,112.36,302.484
9/5/2016,39,112.36,112.36,384.9987
9/5/2016,40,143.22776,143.22776,345.7222
9/5/2016,41,82.36,82.36,262.4981
9/5/2016,42,104.8809,104.8809,308.1286
9/5/2016,43,70.36,70.36,47.2687
9/5/2016,44,69.83285,69.83285,7.0506
9/5/2016,45,24.6829,24.6829,-258.2534
9/5/2016,46,24.65,24.65,-511.2135
9/5/2016,47,45,45,165.2332
9/5/2016,48,55,55,423.5092
10/5/2016,1,45.0273,45.0273,363.9445
10/5/2016,2,44.95,44.95,369.6452
10/5/2016,3,44.95,44.95,609.2949
10/5/2016,4,48.43611,48.43611,700.5467
10/5/2016,5,41.89,41.89,401.9285
10/5/2016,6,41.89,41.89,340.7143
10/5/2016,7,44.95,44.95,302.0582
10/5/2016,8,40,40,168.575
10/5/2016,9,40,40,187.9167
10/5/2016,10,40,40,106.3483
10/5/2016,11,25.3102,25.3102,-71.4255
10/5/2016,12,23.46694,23.46694,-42.0791
10/5/2016,13,25.63443,25.63443,-51.0779
10/5/2016,14,16.7721,16.7721,-625.7941
10/5/2016,15,24.60342,24.60342,-610.9163
10/5/2016,16,26.8,26.8,-275.8185
10/5/2016,17,27.33312,27.33312,-178.3677
10/5/2016,18,26.85723,26.85723,-316.4958
10/5/2016,19,27.43959,27.43959,-182.4165
10/5/2016,20,115.38,115.38,4.2619
10/5/2016,21,480.38,480.38,148.6555
10/5/2016,22,165.38,165.38,151.5078
10/5/2016,23,27.86461,27.86461,-50.2508
10/5/2016,24,27.11553,27.11553,-256.5367
10/5/2016,25,24.46624,24.46624,-232.1976
10/5/2016,26,20,20,-511.3456
10/5/2016,27,20,20,-682.5441
10/5/2016,28,27.9,27.9,-594.2583
10/5/2016,29,27.25,27.25,-410.5848
10/5/2016,30,24.5,24.5,-398.7445
10/5/2016,31,24.5,24.5,-216.1024
10/5/2016,32,62.28,62.28,88.9676
10/5/2016,33,78.04523,78.04523,178.2558
10/5/2016,34,117.38,117.38,284.4752
10/5/2016,35,113.01343,113.01343,182.2793
10/5/2016,36,92.82491,92.82491,172.7713
10/5/2016,37,108.46832,108.46832,66.7249
10/5/2016,38,117.38,117.38,69.6833
10/5/2016,39,117.38,117.38,381.109
10/5/2016,40,100,100,536.0304
10/5/2016,41,100,100,444.0327
10/5/2016,42,63.44435,63.44435,158.2228
10/5/2016,43,28.4,28.4,-6.0766
10/5/2016,44,27.23085,27.23085,-227.8162
10/5/2016,45,64.86634,64.86634,38.1427
10/5/2016,46,40.03233,40.03233,125.1006
10/5/2016,47,56.47091,56.47091,535.7142
10/5/2016,48,43,43,434.508
11/5/2016,1,41,41,194.8995
11/5/2016,2,39.9,39.9,84.4944
11/5/2016,3,40.51328,40.51328,160.3382
11/5/2016,4,33.06,33.06,-9.0433
11/5/2016,5,32.28,32.28,-85.5789
11/5/2016,6,25.5,25.5,-113.6408
11/5/2016,7,35,35,-110.5349
11/5/2016,8,39.7,39.7,2.1753
11/5/2016,9,39.7,39.7,127.8394
11/5/2016,10,27.85,27.85,-10.1456
11/5/2016,11,27.66,27.66,-18.8321
11/5/2016,12,39.7,39.7,77.8144
11/5/2016,13,39.7,39.7,30.112
11/5/2016,14,24.3,24.3,-150.1132
11/5/2016,15,24.36504,24.36504,-314.2528
11/5/2016,16,76.43401,76.43401,65.7324
11/5/2016,17,94.92872,94.92872,212.0238
11/5/2016,18,163.43031,163.43031,118.6249
11/5/2016,19,189.00343,189.00343,295.5948
11/5/2016,20,99.17707,99.17707,220.4476
11/5/2016,21,124.76226,124.76226,320.6586
11/5/2016,22,100.33564,100.33564,142.5422
11/5/2016,23,103.09789,103.09789,105.8323
11/5/2016,24,105.9475,105.9475,125.9996
11/5/2016,25,67.17499,67.17499,106.7731
11/5/2016,26,69,69,71.2518
11/5/2016,27,69,69,173.1346
11/5/2016,28,53.98255,53.98255,57.5838
11/5/2016,29,27.40667,27.40667,-33.1166
11/5/2016,30,23,23,-56.5749
11/5/2016,31,23,23,-178.9005
11/5/2016,32,23.30952,23.30952,-81.5824
11/5/2016,33,31.96698,31.96698,-49.7421
11/5/2016,34,149.56476,149.56476,188.4354
11/5/2016,35,150,150,219.2777
11/5/2016,36,105,105,194.21
11/5/2016,37,133.36719,133.36719,183.8802
11/5/2016,38,28.5,28.5,-101.3294
11/5/2016,39,28.58697,28.58697,-41.8825
11/5/2016,40,28.5,28.5,-78.9808
11/5/2016,41,28.64317,28.64317,-18.4551
11/5/2016,42,28.8,28.8,-2.1499
11/5/2016,43,56.555,56.555,62.2593
11/5/2016,44,27.22,27.22,-197.4773
11/5/2016,45,45,45,192.4934
11/5/2016,46,40.97586,40.97586,240.3114
11/5/2016,47,37.95,37.95,77.8165
11/5/2016,48,37.95,37.95,67.7597
12/5/2016,1,37.95,37.95,0.2635
12/5/2016,2,33.87,33.87,-29.2828
12/5/2016,3,33.62,33.62,-81.0927
12/5/2016,4,40.99386,40.99386,139.5597
12/5/2016,5,24.55,24.55,-3.6067
12/5/2016,6,24.82688,24.82688,-33.3784
12/5/2016,7,13.8,13.8,-162.7425
12/5/2016,8,13.8,13.8,-192.9849
12/5/2016,9,13.8,13.8,-218.5037
12/5/2016,10,13.8,13.8,-154.1457
12/5/2016,11,13.8,13.8,-139.7001
12/5/2016,12,13.8,13.8,-205.2999
12/5/2016,13,39.05703,39.05703,49.8052
12/5/2016,14,22.46194,22.46194,-181.6815
12/5/2016,15,24.53811,24.53811,-206.5021
12/5/2016,16,24.55466,24.55466,-163.9433
12/5/2016,17,28.8,28.8,-3.1209
12/5/2016,18,23.50054,23.50054,-377.0801
12/5/2016,19,25.31597,25.31597,-380.7155
12/5/2016,20,24.53526,24.53526,-711.9944
12/5/2016,21,23.57141,23.57141,-693.7662
12/5/2016,22,23.19964,23.19964,-730.0831
12/5/2016,23,23.69618,23.69618,-425.5511
12/5/2016,24,22.71105,22.71105,-698.475
12/5/2016,25,21.78,21.78,-1038.4941
12/5/2016,26,21.5232,21.5232,-1021.8528
12/5/2016,27,21.52472,21.52472,-770.0806
12/5/2016,28,21.8859,21.8859,-630.796
12/5/2016,29,22.16244,22.16244,-618.879
12/5/2016,30,23,23,-598.5727
12/5/2016,31,23,23,-812.8634
12/5/2016,32,22.97725,22.97725,-587.0119
12/5/2016,33,22.8585,22.8585,-734.0792
12/5/2016,34,24.55,24.55,-536.7013
12/5/2016,35,25.1,25.1,-475.1067
12/5/2016,36,25.1,25.1,-429.6573
12/5/2016,37,25.55,25.55,-386.4979
12/5/2016,38,28.06209,28.06209,-113.3263
12/5/2016,39,27.59644,27.59644,-132.3424
12/5/2016,40,27.25314,27.25314,-165.6649
12/5/2016,41,27.35,27.35,-129.5455
12/5/2016,42,28.5,28.5,-27.9094
12/5/2016,43,27.35,27.35,-167.4998
12/5/2016,44,26.02,26.02,-244.8288
12/5/2016,45,25.55,25.55,-473.5875
12/5/2016,46,25.55,25.55,-448.2754
12/5/2016,47,25.7,25.7,-5.0789
12/5/2016,48,38.5,38.5,2.9883
13/05/2016,1,20,20,-161.0003
13/05/2016,2,22.5,22.5,-230.3317
13/05/2016,3,22.5,22.5,-376.8878
13/05/2016,4,24.61,24.61,-210.8474
13/05/2016,5,24.55,24.55,-169.1567
13/05/2016,6,22.5,22.5,-239.5194
13/05/2016,7,22.5,22.5,-144.3372
13/05/2016,8,22.51,22.51,-111.1089
13/05/2016,9,22.51,22.51,-118.5547
13/05/2016,10,23.25,23.25,-104.3132
13/05/2016,11,22.5,22.5,-159.0439
13/05/2016,12,24.98474,24.98474,-58.3149
13/05/2016,13,20.56574,20.56574,-206.4916
13/05/2016,14,20.5,20.5,-359.7422
13/05/2016,15,24.54557,24.54557,-685.564
13/05/2016,16,25.55,25.55,-488.6211
13/05/2016,17,25.65,25.65,-379.4586
13/05/2016,18,25.65,25.65,-428.0368
13/05/2016,19,26.36,26.36,-182.5627
13/05/2016,20,25.75,25.75,-414.6272
13/05/2016,21,25.66576,25.66576,-548.5215
13/05/2016,22,25.69428,25.69428,-553.9165
13/05/2016,23,25.59425,25.59425,-451.9249
13/05/2016,24,25.6,25.6,-444.6744
13/05/2016,25,23.87563,23.87563,-439.0195
13/05/2016,26,22.9405,22.9405,-372.5028
13/05/2016,27,23,23,-404.4568
13/05/2016,28,22.6175,22.6175,-464.7306
13/05/2016,29,23.46481,23.46481,-296.1214
13/05/2016,30,22.81786,22.81786,-293.6966
13/05/2016,31,22.15,22.15,-705.0633
13/05/2016,32,22.15,22.15,-576.8415
13/05/2016,33,22.15,22.15,-445.384
13/05/2016,34,22.15,22.15,-401.5074
13/05/2016,35,22.15,22.15,-322.5861
13/05/2016,36,22.371,22.371,-338.6208
13/05/2016,37,22.38375,22.38375,-370.6013
13/05/2016,38,22.89144,22.89144,-329.6106
13/05/2016,39,25.1879,25.1879,-228.0958
13/05/2016,40,26.15847,26.15847,-211.7381
13/05/2016,41,25.74433,25.74433,-315.4526
13/05/2016,42,26.20162,26.20162,-135.9396
13/05/2016,43,23.4754,23.4754,-377.1736
13/05/2016,44,23,23,-413.939
13/05/2016,45,26,26,-447.0133
13/05/2016,46,25.87165,25.87165,-358.2815
13/05/2016,47,20,20,-258.1876
13/05/2016,48,24.5,24.5,-334.3026
14/05/2016,1,24.5,24.5,-434.822
14/05/2016,2,24.15,24.15,-193.4275
14/05/2016,3,19.5,19.5,-524.631
14/05/2016,4,19.5,19.5,-518.9906
14/05/2016,5,19.5,19.5,-582.3875
14/05/2016,6,21,21,-505.0863
14/05/2016,7,8.12,8.12,-650.9048
14/05/2016,8,8.84372,8.84372,-592.0486
14/05/2016,9,15,15,-367.4264
14/05/2016,10,15,15,-271.9342
14/05/2016,11,14.79938,14.79938,-288.817
14/05/2016,12,20.55,20.55,-74.5331
14/05/2016,13,21.51,21.51,-84.9958
14/05/2016,14,12.28726,12.28726,-274.2466
14/05/2016,15,15,15,-495.1436
14/05/2016,16,15,15,-482.8162
14/05/2016,17,24.53503,24.53503,-386.1511
14/05/2016,18,23.30876,23.30876,-627.8772
14/05/2016,19,23.2,23.2,-335.138
14/05/2016,20,25.15,25.15,-520.3757
14/05/2016,21,15,15,-589.1297
14/05/2016,22,14,14,-551.189
14/05/2016,23,14.3113,14.3113,-372.5792
14/05/2016,24,14,14,-679.472
14/05/2016,25,15,15,-325.4757
14/05/2016,26,14,14,-653.0195
14/05/2016,27,14,14,-637.195
14/05/2016,28,9.61402,9.61402,-729.9923
14/05/2016,29,5,5,-907.2584
14/05/2016,30,5,5,-1096.8027
14/05/2016,31,5,5,-1158.4668
14/05/2016,32,5,5,-1081.4718
14/05/2016,33,5,5,-945.5024
14/05/2016,34,8.27001,8.27001,-877.1384
14/05/2016,35,14,14,-1020.3874
14/05/2016,36,15,15,-806.1966
14/05/2016,37,24.5,24.5,-560.7285
14/05/2016,38,25.2,25.2,-514.9195
14/05/2016,39,25.2,25.2,-419.4247
14/05/2016,40,25.25,25.25,-334.0131
14/05/2016,41,25.6,25.6,-283.7335
14/05/2016,42,25.6,25.6,-248.586
14/05/2016,43,55,55,120.5694
14/05/2016,44,55,55,110.2665
14/05/2016,45,23.7386,23.7386,-53.0663
14/05/2016,46,26.02739,26.02739,-118.0293
14/05/2016,47,25.17425,25.17425,-77.4881
14/05/2016,48,24.05879,24.05879,-60.8489
15/05/2016,1,27,27,-1.5613
15/05/2016,2,39.63365,39.63365,58.6544
15/05/2016,3,20,20,-3.0626
15/05/2016,4,20,20,-88.209
15/05/2016,5,20,20,-163.7178
15/05/2016,6,20,20,-196.3079
15/05/2016,7,18.86405,18.86405,-210.0584
15/05/2016,8,16.67446,16.67446,-261.2572
15/05/2016,9,15.77196,15.77196,-282.2588
15/05/2016,10,14.9304,14.9304,-484.0232
15/05/2016,11,18.56511,18.56511,-230.5507
15/05/2016,12,16.38175,16.38175,-255.6416
15/05/2016,13,20,20,-148.6833
15/05/2016,14,20,20,-248.5665
15/05/2016,15,18.58784,18.58784,-596.8031
15/05/2016,16,20,20,-355.3626
15/05/2016,17,19.347,19.347,-450.9062
15/05/2016,18,15,15,-676.7395
15/05/2016,19,24.15409,24.15409,-713.0845
15/05/2016,20,22.55,22.55,-777.638
15/05/2016,21,23.25203,23.25203,-887.8612
15/05/2016,22,23.16745,23.16745,-999.1583
15/05/2016,23,23.15,23.15,-1069.0253
15/05/2016,24,23.15,23.15,-1171.175
15/05/2016,25,23.15,23.15,-1111.098
15/05/2016,26,21.67396,21.67396,-886.9125
15/05/2016,27,23.15,23.15,-834.5693
15/05/2016,28,23.15,23.15,-749.1346
15/05/2016,29,23.16,23.16,-715.3776
15/05/2016,30,23.15,23.15,-890.6715
15/05/2016,31,23.13075,23.13075,-911.0735
15/05/2016,32,23.0675,23.0675,-928.5698
15/05/2016,33,22.59134,22.59134,-954.9564
15/05/2016,34,22.06611,22.06611,-1120.5655
15/05/2016,35,23.038,23.038,-1065.4977
15/05/2016,36,23,23,-944.3873
15/05/2016,37,23.15,23.15,-1046.2787
15/05/2016,38,23.5,23.5,-1095.9459
15/05/2016,39,23.5016,23.5016,-1015.9689
15/05/2016,40,23.55,23.55,-832.555
15/05/2016,41,23.64053,23.64053,-530.9923
15/05/2016,42,24.27676,24.27676,-224.3491
15/05/2016,43,70.68079,70.68079,9.3797
15/05/2016,44,28.05,28.05,-20.3111
15/05/2016,45,17.42,17.42,-360.3751
15/05/2016,46,18.73606,18.73606,-144.8864
15/05/2016,47,17.42,17.42,-38.1667
15/05/2016,48,17.42,17.42,-70.6898
16/05/2016,1,39.75,39.75,4.5324
16/05/2016,2,39.5,39.5,65.1166
16/05/2016,3,23.15,23.15,-14.0465
16/05/2016,4,17.42,17.42,-78.0036
16/05/2016,5,17.42,17.42,-165.8333
16/05/2016,6,17.42,17.42,-144.9171
16/05/2016,7,19.50785,19.50785,-178.7285
16/05/2016,8,39.5,39.5,32
16/05/2016,9,21.44772,21.44772,-97.1667
16/05/2016,10,22.1773,22.1773,-248.7833
16/05/2016,11,19.4847,19.4847,-244.4082
16/05/2016,12,17.42,17.42,-221.1216
16/05/2016,13,17.42,17.42,-107.6568
16/05/2016,14,17.42,17.42,-196.4398
16/05/2016,15,23.5,23.5,-590.7565
16/05/2016,16,23.13906,23.13906,-838.4609
16/05/2016,17,23.31792,23.31792,-766.3642
16/05/2016,18,23.02633,23.02633,-1191.7349
16/05/2016,19,22.94,22.94,-1198.8523
16/05/2016,20,24,24,-1221.2959
16/05/2016,21,24,24,-1223.5791
16/05/2016,22,24,24,-966.3616
16/05/2016,23,24.8,24.8,-657.5461
16/05/2016,24,24.8,24.8,-619.7091
16/05/2016,25,25.05,25.05,-591.9187
16/05/2016,26,25,25,-766.8182
16/05/2016,27,25.02,25.02,-860.8432
16/05/2016,28,25.1,25.1,-1045.4168
16/05/2016,29,25.1,25.1,-1050.2129
16/05/2016,30,24.95,24.95,-1135.4937
16/05/2016,31,23.5,23.5,-1242.54
16/05/2016,32,24.55,24.55,-928.6101
16/05/2016,33,25.1,25.1,-874.7976
16/05/2016,34,25.15,25.15,-887.7341
16/05/2016,35,25.16436,25.16436,-905.294
16/05/2016,36,25.25,25.25,-474.0299
16/05/2016,37,25.25,25.25,-448.3289
16/05/2016,38,25.26958,25.26958,-396.0087
16/05/2016,39,25.26483,25.26483,-545.5526
16/05/2016,40,25.28189,25.28189,-500.8436
16/05/2016,41,25.25,25.25,-548.3869
16/05/2016,42,25.2,25.2,-719.3341
16/05/2016,43,25.26798,25.26798,-682.9215
16/05/2016,44,25.23268,25.23268,-669.2208
16/05/2016,45,25.24903,25.24903,-659.1951
16/05/2016,46,17.95828,17.95828,-568.5685
16/05/2016,47,-54.61166,-54.61166,-324.7143
16/05/2016,48,24,24,-511.0713
17/05/2016,1,23.58774,23.58774,-236.9606
17/05/2016,2,25.16,25.16,-263.2026
17/05/2016,3,25.16,25.16,-264.9833
17/05/2016,4,25.17991,25.17991,-188.1667
17/05/2016,5,23.8,23.8,-129.4151
17/05/2016,6,23.81561,23.81561,-174.9901
17/05/2016,7,23.8,23.8,-224.2086
17/05/2016,8,23.8,23.8,-335.4416
17/05/2016,9,23.8,23.8,-329.3626
17/05/2016,10,23.8,23.8,-352.5801
17/05/2016,11,23.8,23.8,-250.7993
17/05/2016,12,23.2467,23.2467,-451.9706
17/05/2016,13,4.73191,4.73191,-369.3359
17/05/2016,14,20.06406,20.06406,-184.1354
17/05/2016,15,0,0,-687.2687
17/05/2016,16,0.6151,0.6151,-563.5117
17/05/2016,17,16.69361,16.69361,-700.3141
17/05/2016,18,25.08884,25.08884,-796.6781
17/05/2016,19,25.25,25.25,-834.6583
17/05/2016,20,25.27066,25.27066,-806.2098
17/05/2016,21,25.29867,25.29867,-863.3017
17/05/2016,22,25.5,25.5,-621.8339
17/05/2016,23,25.65,25.65,-294.8909
17/05/2016,24,25.64593,25.64593,-322.3816
17/05/2016,25,25.65,25.65,-230.1751
17/05/2016,26,25.65,25.65,-224.7231
17/05/2016,27,25.65,25.65,-395.6989
17/05/2016,28,12.31738,12.31738,-428.3071
17/05/2016,29,12.31738,12.31738,-180.9524
17/05/2016,30,12.31738,12.31738,-255.0594
17/05/2016,31,25.65,25.65,-431.0422
17/05/2016,32,25.65,25.65,-503.4677
17/05/2016,33,24.80728,24.80728,-298.7513
17/05/2016,34,25.7,25.7,-344.626
17/05/2016,35,25.72024,25.72024,-219.9199
17/05/2016,36,24.99721,24.99721,-354.986
17/05/2016,37,21.839,21.839,-761.2268
17/05/2016,38,25.10266,25.10266,-587.6993
17/05/2016,39,25.7,25.7,-557.0512
17/05/2016,40,25.48865,25.48865,-658.1527
17/05/2016,41,25.61212,25.61212,-501.9599
17/05/2016,42,25.57943,25.57943,-581.9186
17/05/2016,43,25.65,25.65,-500.4813
17/05/2016,44,25.6699,25.6699,-599.2688
17/05/2016,45,25.65,25.65,-599.2409
17/05/2016,46,25.57135,25.57135,-791.0754
17/05/2016,47,17.1,17.1,-304.7373
17/05/2016,48,5.46978,5.46978,-403.7145
18/05/2016,1,15,15,-429.6172
18/05/2016,2,17.1,17.1,-336.0676
18/05/2016,3,17.1,17.1,-222.4084
18/05/2016,4,17.1,17.1,-331.471
18/05/2016,5,17.1,17.1,-379.9352
18/05/2016,6,17.1,17.1,-393.9142
18/05/2016,7,2.53427,2.53427,-359.4249
18/05/2016,8,3.52327,3.52327,-289.6744
18/05/2016,9,9.61801,9.61801,-198.2663
18/05/2016,10,11.01467,11.01467,-192.4833
18/05/2016,11,11.40748,11.40748,-228.6532
18/05/2016,12,17.1,17.1,-69.1417
18/05/2016,13,37.73229,37.73229,139.4924
18/05/2016,14,38.34,38.34,188.7369
18/05/2016,15,25.44434,25.44434,-66.452
18/05/2016,16,26.66,26.66,-104.1687
18/05/2016,17,24.16036,24.16036,-374.7916
18/05/2016,18,21.7575,21.7575,-656.5275
18/05/2016,19,23.7344,23.7344,-503.3498
18/05/2016,20,22.3356,22.3356,-350.5053
18/05/2016,21,23.9925,23.9925,-424.7956
18/05/2016,22,25.5,25.5,-390.012
18/05/2016,23,26.38088,26.38088,-117.8745
18/05/2016,24,26.16428,26.16428,-206.8263
18/05/2016,25,26.66,26.66,-26.9142
18/05/2016,26,26.06,26.06,-201.3857
18/05/2016,27,25.25433,25.25433,-376.0703
18/05/2016,28,26.06005,26.06005,-317.0859
18/05/2016,29,26.09779,26.09779,-170.6091
18/05/2016,30,26.06,26.06,-298.2502
18/05/2016,31,26.09224,26.09224,-135.2757
18/05/2016,32,26.06,26.06,-217.0655
18/05/2016,33,26.06458,26.06458,-282.3723
18/05/2016,34,26.13538,26.13538,-281.4831
18/05/2016,35,19.08025,19.08025,-320.8655
18/05/2016,36,17.2074,17.2074,-268.999
18/05/2016,37,26.15114,26.15114,-240.6793
18/05/2016,38,26.14236,26.14236,-271.5008
18/05/2016,39,26.14,26.14,-158.3711
18/05/2016,40,26.12961,26.12961,-259.3946
18/05/2016,41,26.13253,26.13253,-292.079
18/05/2016,42,26.13017,26.13017,-283.6396
18/05/2016,43,26.18,26.18,-272.6034
18/05/2016,44,26.22,26.22,-239.7421
18/05/2016,45,26.21695,26.21695,-251.6715
18/05/2016,46,26.20403,26.20403,-188.1178
18/05/2016,47,38.75,38.75,98.2811
18/05/2016,48,26.12067,26.12067,-49.5222
19/05/2016,1,38.23692,38.23692,209.2916
19/05/2016,2,37.8,37.8,45.6083
19/05/2016,3,38.07275,38.07275,144.5822
19/05/2016,4,37.8,37.8,16.1158
19/05/2016,5,26.07164,26.07164,-46.0708
19/05/2016,6,26.08915,26.08915,-94.101
19/05/2016,7,25.9495,25.9495,-215.9359
19/05/2016,8,21.39367,21.39367,-291.6667
19/05/2016,9,18.2,18.2,-358.0583
19/05/2016,10,18.2,18.2,-319.8679
19/05/2016,11,18.2,18.2,-331.75
19/05/2016,12,18.2,18.2,-468.4597
19/05/2016,13,23.14655,23.14655,-536.7032
19/05/2016,14,23.80707,23.80707,-612.117
19/05/2016,15,22.1,22.1,-762.7412
19/05/2016,16,25.83726,25.83726,-665.7361
19/05/2016,17,25.9277,25.9277,-549.8595
19/05/2016,18,26.06,26.06,-539.1883
19/05/2016,19,25.27225,25.27225,-575.3332
19/05/2016,20,25.75,25.75,-670.4944
19/05/2016,21,25.75,25.75,-880.7364
19/05/2016,22,-100,-100,-866.4337
19/05/2016,23,-51.07955,-51.07955,-637.8015
19/05/2016,24,25,25,-647.8772
19/05/2016,25,26.11,26.11,-382.8099
19/05/2016,26,25.55,25.55,-438.3737
19/05/2016,27,25.22138,25.22138,-491.7397
19/05/2016,28,25.0788,25.0788,-440.9373
19/05/2016,29,25.55,25.55,-338.1858
19/05/2016,30,23.06704,23.06704,-403.0892
19/05/2016,31,25,25,-485.6466
19/05/2016,32,38.8,38.8,19.5391
19/05/2016,33,39.9,39.9,198.7906
19/05/2016,34,48,48,298.1556
19/05/2016,35,48,48,258.9723
19/05/2016,36,38.8,38.8,21.1505
19/05/2016,37,63.99303,63.99303,217.1749
19/05/2016,38,48,48,413.2555
19/05/2016,39,48,48,266.6899
19/05/2016,40,43.0307,43.0307,24.0142
19/05/2016,41,45,45,13.6327
19/05/2016,42,47.84219,47.84219,162.3913
19/05/2016,43,48,48,400.7494
19/05/2016,44,48,48,270.3412
19/05/2016,45,25.92771,25.92771,-302.5717
19/05/2016,46,25.21562,25.21562,-627.9671
19/05/2016,47,20.0831,20.0831,-228.9371
19/05/2016,48,17.5375,17.5375,-308.8633
20/05/2016,1,18.13323,18.13323,-155.3758
20/05/2016,2,16.5,16.5,-231.5035
20/05/2016,3,16.5,16.5,-175.3227
20/05/2016,4,18,18,-62.4471
20/05/2016,5,37.25,37.25,52.6683
20/05/2016,6,37.25,37.25,60.0381
20/05/2016,7,20.91647,20.91647,-122.6492
20/05/2016,8,26.19943,26.19943,-20.7667
20/05/2016,9,18,18,-73.925
20/05/2016,10,18,18,-33.1256
20/05/2016,11,16.5,16.5,-154.8032
20/05/2016,12,17.54242,17.54242,-118.794
20/05/2016,13,17.56376,17.56376,-111.8437
20/05/2016,14,26.66,26.66,-13.0537
20/05/2016,15,18.66526,18.66526,-655.1676
20/05/2016,16,20.95925,20.95925,-565.1874
20/05/2016,17,22.79962,22.79962,-286.8022
20/05/2016,18,24.49213,24.49213,-202.1417
20/05/2016,19,26.27,26.27,-160.5751
20/05/2016,20,26.10092,26.10092,-174.4252
20/05/2016,21,26.05516,26.05516,-396.7432
20/05/2016,22,26.12678,26.12678,-330.3215
20/05/2016,23,26.15,26.15,-193.5495
20/05/2016,24,25.72474,25.72474,-212.6389
20/05/2016,25,26.04894,26.04894,-617.8321
20/05/2016,26,23.96739,23.96739,-823.6825
20/05/2016,27,-10.8873,-10.8873,-945.1531
20/05/2016,28,24.75451,24.75451,-925.4417
20/05/2016,29,25.29425,25.29425,-843.22
20/05/2016,30,18.2,18.2,-846.5094
20/05/2016,31,-36,-36,-748.2148
20/05/2016,32,18.2,18.2,-611.7023
20/05/2016,33,18.2,18.2,-817.8495
20/05/2016,34,18.2,18.2,-588.8175
20/05/2016,35,24.93768,24.93768,-422.7674
20/05/2016,36,26.16547,26.16547,-242.0544
20/05/2016,37,26.21674,26.21674,-137.0303
20/05/2016,38,26.28764,26.28764,-44.947
20/05/2016,39,57.95,57.95,200.0453
20/05/2016,40,49,49,69.5082
20/05/2016,41,39.85,39.85,98.2276
20/05/2016,42,49,49,316.699
20/05/2016,43,46,46,504.0095
20/05/2016,44,46,46,357.3564
20/05/2016,45,39.85,39.85,120.0878
20/05/2016,46,38.93539,38.93539,231.3036
20/05/2016,47,39.85,39.85,675.3643
20/05/2016,48,38.45,38.45,366.8275
21/05/2016,1,38.14526,38.14526,227.9914
21/05/2016,2,37.25,37.25,167.9105
21/05/2016,3,38.45,38.45,281.0049
21/05/2016,4,37.5248,37.5248,135.9362
21/05/2016,5,37.25,37.25,9.669
21/05/2016,6,13.5,13.5,-340.9912
21/05/2016,7,13.5,13.5,-213.8779
21/05/2016,8,13.5,13.5,-217.9643
21/05/2016,9,13.5,13.5,-10.0035
21/05/2016,10,15.54508,15.54508,-45.5755
21/05/2016,11,38.45,38.45,374.8144
21/05/2016,12,38.45,38.45,287.719
21/05/2016,13,13.5,13.5,-192.0646
21/05/2016,14,12.5,12.5,-422.1895
21/05/2016,15,13.5,13.5,-208.5003
21/05/2016,16,13.5,13.5,-194.8733
21/05/2016,17,12.4978,12.4978,-98.4105
21/05/2016,18,-53.26469,-53.26469,-317.0924
21/05/2016,19,-61.16471,-61.16471,-497.1232
21/05/2016,20,15,15,-207.1375
21/05/2016,21,19.74291,19.74291,-74.0649
21/05/2016,22,25.29801,25.29801,-18.9493
21/05/2016,23,42.8,42.8,238.2141
21/05/2016,24,39.75,39.75,209.2183
21/05/2016,25,39.15,39.15,21.175
21/05/2016,26,24.62,24.62,-215.5667
21/05/2016,27,24.58,24.58,-133.0917
21/05/2016,28,24.58,24.58,-367.9334
21/05/2016,29,24.58,24.58,-333.6834
21/05/2016,30,24.58,24.58,-292.4584
21/05/2016,31,20.07409,20.07409,-50.7879
21/05/2016,32,17.2,17.2,-57.0894
21/05/2016,33,54.1868,54.1868,325.8365
21/05/2016,34,64.28858,64.28858,331.2915
21/05/2016,35,50,50,44.7501
21/05/2016,36,58.89167,58.89167,232.9094
21/05/2016,37,55.65,55.65,120.1199
21/05/2016,38,54.85,54.85,37.8015
21/05/2016,39,27.04333,27.04333,-43.3915
21/05/2016,40,54.85,54.85,0.6957
21/05/2016,41,54.85,54.85,30.5775
21/05/2016,42,55.05256,55.05256,247.3267
21/05/2016,43,55.65,55.65,338.7519
21/05/2016,44,55.4057,55.4057,365.0042
21/05/2016,45,39.85,39.85,30.5613
21/05/2016,46,24.58,24.58,-222.4242
21/05/2016,47,27.18973,27.18973,-26.1867
21/05/2016,48,24.53,24.53,-119.8456
22/05/2016,1,24.55952,24.55952,-151.2375
22/05/2016,2,15.6304,15.6304,-195.1385
22/05/2016,3,40.16148,40.16148,105.542
22/05/2016,4,51.57703,51.57703,270.9085
22/05/2016,5,25.44275,25.44275,-28.3449
22/05/2016,6,23.73,23.73,-50.9203
22/05/2016,7,21.51573,21.51573,-35.0538
22/05/2016,8,41.06653,41.06653,49.8257
22/05/2016,9,41.89,41.89,115.5777
22/05/2016,10,37.75,37.75,65.75
22/05/2016,11,24.25,24.25,-45.8334
22/05/2016,12,38.4,38.4,6.8334
22/05/2016,13,23.95,23.95,-31.25
